	Max Count	Average Count	Max Depth	Average Depth	Max Travel Depth	Average Travel Depth
	25000,0000	25000,0000	17,0000	17,0000	13,0000	5,0000	

	Pooled Multiway	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Transform mult first	Flat	0,6396	0,6396	0,9594	1,5991	3,1981	6,0765	11,5133	27,5040	77,3950	113,8538	332,6065	
	Flat cached	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Flat cold	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Naive Pointer	1,2793	1,9189	3,5180	6,0765	13,1124	23,6662	40,9362	87,3092	168,8618	318,5347	846,8673	
	Pooled Pointer	1,5991	2,2387	3,8378	6,7161	13,7520	27,8238	57,2467	140,3983	280,7966	477,8020	1310,9174	
	Naive Multiway	0,9594	1,9189	3,5180	6,7161	15,6709	30,3823	63,3232	112,8943	193,8073	338,6830	748,0448	
	Pooled Multiway	0,6396	1,2793	1,9189	4,1576	8,3152	14,3916	26,8644	64,6024	135,6011	264,4861	733,0136	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Transform mult last	Flat	0,0000	0,3198	0,6396	0,9594	2,2387	4,7972	9,2746	23,3464	45,7334	92,1064	229,6264	
	Flat cached	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Flat cold	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Naive Pointer	0,6396	3,1981	3,1981	2,8783	6,0765	9,9142	17,9096	60,4448	117,6915	249,7747	585,2595	
	Pooled Pointer	0,6396	3,1981	3,5180	4,1576	6,3963	10,5539	18,2294	70,9987	128,5652	270,2428	643,7855	
	Naive Multiway	0,6396	1,2793	4,1576	4,4774	6,7161	13,7520	22,3870	81,5526	146,4748	266,7248	654,6591	
	Pooled Multiway	0,6396	1,2793	1,5991	4,7972	7,0359	13,4322	19,8285	68,7600	131,1237	261,9276	754,7609	
