	Max Count	Average Count	Max Depth	Average Depth	Max Travel Depth	Average Travel Depth
	25000,0000	25000,0000	45,0000	312500,0000	51170,0000	3,4113	

	Pooled Pointer	1,3196	1,9835	3,0514	5,4703	11,6877	23,5494	52,6121	131,2946	264,2366	524,2849	1342,8680	
	Naive Multiway	1,0602	2,0242	3,7341	7,4265	12,5462	19,6119	34,8667	101,3351	217,2067	438,6166	1121,8888	
	Pooled Multiway	0,5347	0,9923	1,5528	2,6987	6,2410	10,8826	22,3027	55,1226	159,5244	334,2671	884,0852	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Find count	Flat	0,2766	0,2842	0,2831	0,2841	0,2816	0,2860	0,2820	0,2873	0,2886	0,2869	0,2869	
	Flat cached	0,2779	0,2793	0,2811	0,2895	0,2863	0,2882	0,2917	0,2819	0,2822	0,2903	0,2789	
	Flat cold	0,2738	0,2836	0,2871	0,2937	0,2936	0,2898	0,2894	0,2791	0,2887	0,2832	0,2850	
	Naive Pointer	1,2326	1,7624	2,9248	4,8616	10,0132	18,4974	38,2082	116,2383	236,7960	476,5103	1226,3158	
	Pooled Pointer	1,3730	1,9909	2,9516	5,0562	10,6796	21,3137	47,2375	119,5208	239,1917	476,8890	1221,1110	
	Naive Multiway	1,1363	2,0334	3,6257	7,2268	12,2871	19,3243	34,6841	96,8877	201,9590	409,5043	1047,3354	
	Pooled Multiway	0,5757	1,0130	1,5388	2,6694	6,1289	10,6502	21,1307	52,5326	151,0079	315,8134	834,0174	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Traveled depth average	Flat	2,4310	2,6632	2,7466	2,9032	2,9892	3,0546	3,3073	3,3906	3,3278	3,6668	3,3774	
	Flat cached	2,4310	2,6632	2,7466	2,9032	2,9892	3,0546	3,3073	3,3906	3,3278	3,6668	3,3774	
	Flat cold	2,4310	2,6632	2,7466	2,9032	2,9892	3,0546	3,3073	3,3906	3,3278	3,6668	3,3774	
	Naive Pointer	2,4310	2,6632	2,7466	2,9032	2,9892	3,0546	3,3073	3,3906	3,3278	3,6668	3,3774	
	Pooled Pointer	2,4310	2,6632	2,7466	2,9032	2,9892	3,0546	3,3073	3,3906	3,3278	3,6668	3,3774	
	Naive Multiway	2,5740	2,6468	2,7358	2,8655	2,9310	3,1267	3,0673	3,2720	3,1634	3,1353	3,4113	
	Pooled Multiway	2,5740	2,6468	2,7358	2,8655	2,9310	3,1267	3,0673	3,2720	3,1634	3,1353	3,4113	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Travel depth max	Flat	7	10	10	14	13	15	12	16	13	14	15	
	Flat cached	7	10	10	14	13	15	12	16	13	14	15	
	Flat cold	7	10	10	14	13	15	12	16	13	14	15	
	Naive Pointer	7	10	10	14	13	15	12	16	13	14	15	
	Pooled Pointer	7	10	10	14	13	15	12	16	13	14	15	
	Naive Multiway	8	10	10	12	11	14	14	12	13	12	14	
	Pooled Multiway	8	10	10	12	11	14	14	12	13	12	14	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Transform mult first	Flat	0,7695	0,9863	1,2089	1,8863	3,4540	6,5114	12,2702	39,4970	74,0049	134,6415	349,6629	
	Flat cached	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Flat cold	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Naive Pointer	1,4149	2,1767	4,1621	6,7161	13,6784	25,9945	60,1143	165,8873	335,9962	677,0455	1704,5001	
	Pooled Pointer	1,5089	2,5867	4,1371	7,1063	15,2615	28,9975	61,7667	167,1026	319,4938	689,5182	1718,3587	
	Naive Multiway	1,3298	2,8822	5,3313	10,2865	15,9107	24,1076	40,8935	97,6391	232,6964	499,2291	1172,8632	
	Pooled Multiway	0,8801	1,6522	2,3557	4,4345	9,6872	16,7390	30,6488	71,2225	182,6776	398,0614	1043,7651	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Transform mult last	Flat	0,1129	0,2463	0,5200	0,9415	2,3794	4,8804	9,6584	25,0094	52,7053	97,2233	265,6585	
	Flat cached	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Flat cold	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Naive Pointer	0,9287	3,5410	3,6759	3,1770	5,6575	9,0955	26,0435	78,0665	165,2157	385,3754	960,5070	
	Pooled Pointer	0,8149	2,6385	3,7764	4,2286	5,7950	10,1765	20,6600	69,2716	147,2422	351,6884	1063,7002	
	Naive Multiway	0,8449	1,2549	4,3168	5,6415	7,9570	11,8683	21,2143	67,9604	160,3546	329,1948	926,9265	
	Pooled Multiway	0,8555	1,1782	2,4587	4,6239	7,5732	11,9163	21,0437	56,1913	135,5370	309,3664	939,2927	
