	Max Count	Average Count	Max Depth	Average Depth	Max Travel Depth	Average Travel Depth
	25000,0000	25000,0000	67,0000	350000,0000	55952,0000	3,7301	

	Pooled Pointer	0,9857	1,7238	2,6692	4,8175	11,0602	21,7647	51,8985	131,1971	262,8555	530,0771	1381,0648	
	Naive Multiway	0,7893	1,3413	2,5668	4,1880	9,0203	16,4368	30,4361	90,5733	221,6277	454,1451	1149,5059	
	Pooled Multiway	0,6227	1,0296	1,5946	2,7938	5,6045	10,3142	21,2336	53,7827	158,5522	345,9954	903,3206	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Find count	Flat	0,2495	0,2492	0,2592	0,2649	0,2663	0,2743	0,2837	0,2779	0,3002	0,2757	0,2941	
	Flat cached	0,2392	0,2495	0,2589	0,2629	0,2743	0,2800	0,2807	0,2721	0,2830	0,2942	0,2882	
	Flat cold	0,2479	0,2499	0,2538	0,2643	0,2610	0,2772	0,2831	0,2690	0,2702	0,2844	0,2733	
	Naive Pointer	1,0378	1,7070	2,8133	4,7455	10,4574	19,9678	47,7459	124,5962	248,3552	506,1318	1308,6659	
	Pooled Pointer	0,9646	1,6400	2,4441	4,4983	10,0436	19,8236	46,9450	119,4335	238,6608	481,5317	1255,2762	
	Naive Multiway	0,7618	1,3639	2,6108	4,3109	9,2740	16,9616	31,8699	97,3276	237,1946	476,5203	1219,8729	
	Pooled Multiway	0,6435	1,0592	1,6587	2,9949	5,8815	10,9821	22,5990	57,7232	169,8910	359,0807	953,8846	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Traveled depth average	Flat	2,3925	2,6140	2,7718	2,8916	3,0488	3,0905	3,1417	3,2294	3,1426	3,4890	3,7301	
	Flat cached	2,3925	2,6140	2,7718	2,8916	3,0488	3,0905	3,1417	3,2294	3,1426	3,4890	3,7301	
	Flat cold	2,3925	2,6140	2,7718	2,8916	3,0488	3,0905	3,1417	3,2294	3,1426	3,4890	3,7301	
	Naive Pointer	2,3925	2,6140	2,7718	2,8916	3,0488	3,0905	3,1417	3,2294	3,1426	3,4890	3,7301	
	Pooled Pointer	2,3925	2,6140	2,7718	2,8916	3,0488	3,0905	3,1417	3,2294	3,1426	3,4890	3,7301	
	Naive Multiway	2,3925	2,6140	2,7718	2,8916	3,0488	3,0905	3,1417	3,2294	3,1426	3,4890	3,7301	
	Pooled Multiway	2,3925	2,6140	2,7718	2,8916	3,0488	3,0905	3,1417	3,2294	3,1426	3,4890	3,7301	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Travel depth max	Flat	8	11	10	13	12	11	14	16	12	14	15	
	Flat cached	8	11	10	13	12	11	14	16	12	14	15	
	Flat cold	8	11	10	13	12	11	14	16	12	14	15	
	Naive Pointer	8	11	10	13	12	11	14	16	12	14	15	
	Pooled Pointer	8	11	10	13	12	11	14	16	12	14	15	
	Naive Multiway	8	11	10	13	12	11	14	16	12	14	15	
	Pooled Multiway	8	11	10	13	12	11	14	16	12	14	15	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Transform mult first	Flat	0,7573	1,0432	1,2690	1,9502	3,4988	6,1340	11,9397	27,5679	56,3512	106,2847	294,8682	
	Flat cached	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Flat cold	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Naive Pointer	1,3323	2,3263	4,1525	6,7685	14,8426	27,6223	66,5319	174,4903	360,7498	703,3768	1770,8081	
	Pooled Pointer	1,1955	2,1428	3,4207	6,2779	14,5643	28,5210	61,3083	162,0496	326,7856	657,5368	1814,5160	
	Naive Multiway	1,1066	1,7526	3,3318	5,3722	11,6156	20,7847	36,4374	93,9293	232,1207	473,9638	1313,7944	
	Pooled Multiway	0,8549	1,3522	2,2975	4,2977	8,7757	15,5302	30,0092	73,8130	156,7726	387,4009	1050,8010	

	Count	10	25	50	100	250	500	1000	2500	5000	10000	25000	
Transform mult last	Flat	0,0985	0,2603	0,4836	0,9626	2,5489	4,6501	10,7671	23,4423	46,8847	94,6648	242,2055	
	Flat cached	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Flat cold	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	
	Naive Pointer	2,7990	3,1482	1,5991	2,3909	5,3313	16,6079	26,9390	83,3115	166,7508	336,5506	923,8350	
	Pooled Pointer	0,8120	3,1476	3,2033	2,9787	6,3803	8,3279	18,5705	63,8028	153,3826	345,1855	930,1247	
	Naive Multiway	0,9048	1,3042	3,6120	4,5650	7,5924	11,7755	21,5874	58,6858	142,3171	338,4694	850,1713	
	Pooled Multiway	0,7333	1,1929	2,9410	4,6699	7,5188	11,6156	21,1290	57,8543	129,7164	296,8937	905,1792	
